form,control,ctype,text,align,dock,anchor,match,port_hint,status,notes
CreateMissingInstallers,LbInstructions,?,"""Set or clear the tick (check or uncheck) to specify the action to take for each M"" &",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/create_missing_installers.py,AUTO-PORTED,
CreateMissingInstallers,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
CreateMissingInstallers,BtCreate,?,"""Create""",,,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
CreateMissingInstallers,BtCancel,?,"""Cancel""",,,,none,,GAP?,
CreateMissingInstallers,MgInfo,?,"""Info""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
CreateMissingInstallers,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
CreateMissingInstallers,LvModNames,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
CreateMissingInstallers,ChModNames,?,"""Mods that do not have an Installer""",,,,none,,GAP?,
CreateMissingInstallers,ColumnHeaderPlus2,?,"""Action""",,,,none,,GAP?,
CreateMissingInstallers,CmSelectAll,?,"""Select All""",,,,none,,GAP?,
CreateMissingInstallers,CbExcludes,?,"""Include Mods previously excluded""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
CreateMissingInstallers,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
CreateMissingInstallers,ImCheckBoxes,ImageList,,,,,none,,GAP?,
CreateMissingInstallers,CmModList,ContextMenuStrip,,,,,none,,GAP?,
CreateNwnFolder,TxTarget,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
CreateNwnFolder,BuTarget,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
CreateNwnFolder,BuSource,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
CreateNwnFolder,TlActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
CreateNwnFolder,BtSave,?,"""Create""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/wizard_builder.py,AUTO-PORTED,
CreateNwnFolder,BtCancel,?,"""Cancel""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
CreateNwnFolder,MlErrors,?,"""Error messages""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
CreateNwnFolder,TxSource,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
CreateNwnFolder,CbDefaultSource,?,"""&Make this this the default """"Copy from"""" folder""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
CreateNwnFolder,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
CreateNwnFolder,LbInfo,?,"""Create a Neverwinter Nights Installation or Enhanced Edition User Files folder.""",,,,none,,GAP?,
CreateNwnFolder,LpFolders,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
CreateNwnFolder,LbNwnFolder,?,"""&NWN Folder:""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
CreateNwnFolder,LbSourceFolder,?,"""Copy &from:""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
CreateNwnFolder,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
CreateNwnFolder,SplitterLine4,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
CreateNwnFolder,LbHelp,?,"""Enter the path of the folder containing the Enhanced Edition User Files you want "" &",,,,none,,GAP?,
CreateNwnFolder,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DependencyManager,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DependencyManager,LpActionButtons,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DependencyManager,BtCancel,?,"""Cancel""",,,,none,,GAP?,
DependencyManager,BtSave,?,"""Save""",,,,strong,vaultkeeper/ui/dialogs/wizard_builder.py,AUTO-PORTED,
DependencyManager,MlStatus,?,"""Status Text""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DependencyManager,BtAuto,?,"""Auto""",,,,strong,vaultkeeper/ui/dialogs/dependency_editor.py,AUTO-PORTED,
DependencyManager,LpMainHeading,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DependencyManager,PicHeading,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DependencyManager,LbHeading,?,"""Manage the Mods that must be installed to play ModName""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/doc_organiser.py | vaultkeeper/ui/dialogs/mod_play_viewer.py,AUTO-PORTED,
DependencyManager,TsActions,?,,,System.Windows.Forms.DockStyle.None,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DependencyManager,TsModDependenciesReport,?,,,,,none,,GAP?,
DependencyManager,BhDependencyManager,?,,,,,strong,vaultkeeper/ui/dialogs/dependency_editor.py | vaultkeeper/ui/dialogs/dependency_manager.py,AUTO-PORTED,
DependencyManager,LpListViews,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DependencyManager,LvDependencies,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
DependencyManager,ChDependencies,?,"""Dependencies""",,,,none,,GAP?,
DependencyManager,LvMods,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
DependencyManager,ChMods,?,"""Mods""",,,,none,,GAP?,
DependencyManager,LvGroups,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
DependencyManager,ChGroups,?,"""Groups""",,,,none,,GAP?,
DependencyManager,SplitterLine3,?,,,,,none,,GAP?,
DependencyManager,SplitterLine4,?,,,,,none,,GAP?,
DependencyManager,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DependencyManager,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DependencyManager,ImCheckBoxes,ImageList,,,,,none,,GAP?,
DocOrganiser,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,BtCopy,?,"""Copy""",,,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,BtCancel,?,"""Close""",,,,none,,GAP?,
DocOrganiser,PbInfo,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,BtNext,?,"""Next""",,,,none,,GAP?,
DocOrganiser,LpHeading,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,PicHeading,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,LbHeading,?,"""Copy Mod information documents (ReadMe, Walkthrough, etc) from the Downloads fold"" &",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/doc_organiser.py | vaultkeeper/ui/dialogs/mod_play_viewer.py,AUTO-PORTED,
DocOrganiser,BhDocManager,?,"""ButtonLabel1""",,,System.Windows.Forms.AnchorStyles.Left,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DocOrganiser,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DocOrganiser,LpDocLists,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,LpTextDisplay,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,SplitterLine7,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DocOrganiser,RtfDoc,?,"""""",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,BuContentsFile,?,"""File Name""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DocOrganiser,BuFile,?,"""File Name""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DocOrganiser,RtfContents,?,"""""",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,SplitterLine5,?,,,,,none,,GAP?,
DocOrganiser,LpFileLists,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,LvDocs,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,ColumnHeaderPlus1,?,"""Documents""",,,,none,,GAP?,
DocOrganiser,CmVersion,?,"""Version""",,,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,CmRename,?,"""Rename""",,,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,CmRenameTo,?,"""Rename to            F9""",,,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,CmProperties,?,"""Properties""",,,,none,,GAP?,
DocOrganiser,CmReset,?,"""Reset""",,,,none,,GAP?,
DocOrganiser,BuDocs,?,"""Downloads Folder Documents""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DocOrganiser,SplitterLine6,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DocOrganiser,BuContents,?,"""Contents Panel Documents""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DocOrganiser,LvContents,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DocOrganiser,ColumnHeaderPlus2,?,"""Documents""",,,,none,,GAP?,
DocOrganiser,TsQuick,?,"""ToolStrip1""",,,,strong,vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
DocOrganiser,TsVersion,?,"""Version""",,,,strong,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,
DocOrganiser,TsRename,?,"""Rename""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
DocOrganiser,TsRenameTo,?,"""Rename to...""",,,,none,,GAP?,
DocOrganiser,TsProperties,?,"""Properties""",,,,none,,GAP?,
DocOrganiser,TsReset,?,"""Reset""",,,,none,,GAP?,
DocOrganiser,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DocOrganiser,TsUncheck,?,"""Uncheck All""",,,,comment,vaultkeeper/ui/dialogs/doc_organiser.py,AUTO-PORTED,matched in comment/docstring
DocOrganiser,BgProcessDocs,System.ComponentModel.BackgroundWorker,,,,,comment,vaultkeeper/game/documentation.py,AUTO-PORTED,matched in comment/docstring
DocOrganiser,ImCheckBox,ImageList,,,,,none,,GAP?,
DocOrganiser,CmDocs,ContextMenuStrip,,,,,none,,GAP?,
DocOrganiser,SepProperties,ToolStripSeparator,,,,,none,,GAP?,
DownloadDeleteMsg,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadDeleteMsg,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadDeleteMsg,BtHistory,?,"""History""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadDeleteMsg,BtCancel,?,"""Cancel""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadDeleteMsg,BtDelete,?,"""Delete""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadDeleteMsg,LbStatus,?,"""Marked Files: 1.""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadDeleteMsg,LpInfo,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadDeleteMsg,PicInfo,?,,,,,none,,GAP?,
DownloadDeleteMsg,LbInfo,?,"resources.GetString(""LbInfo.Text"")",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadDeleteMsg,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DownloadDeleteMsg,LvFileList,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadDeleteMsg,ChFileList,?,"""ModName previously downloaded file/s""",,,,none,,GAP?,
DownloadDeleteMsg,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DownloadDeleteMsg,ImCheckBox,ImageList,,,,,none,,GAP?,
DownloadProject,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,LpProject,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,LpRequiredConfig,?,,,,CType((((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Bottom) _,none,,GAP?,
DownloadProject,LpRequiredFile,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,LbRequiredFile,?,"""File Name:""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbRequiredFilename,?,"""File""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
DownloadProject,CmCopyFilename,?,"""Copy File Name to Clipboard""",,,,none,,GAP?,
DownloadProject,CmCopyLink,?,"""Copy Direct File Link to Clipboard""",,,,none,,GAP?,
DownloadProject,LbRequiredStatus,?,"""File Status:""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbRequiredFileStatus,?,"""Already downloaded""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
DownloadProject,LbRequiredModName,?,"""Mod Folder Name""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadProject,TxRequiredModName,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbRequiredGroup,?,"""Group""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadProject,LkRequiredProject,?,"""Open Required Project Page""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
DownloadProject,MbRequiredGroup,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LvProject,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,ChProject,?,"""Project""",,,,none,,GAP?,
DownloadProject,SplitterLine1,?,,,,,none,,GAP?,
DownloadProject,LvRequirements,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,ColumnHeaderPlus1,?,"""Required Projects""",,,,none,,GAP?,
DownloadProject,SplitterLine4,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DownloadProject,SplitterLine5,?,,,,,none,,GAP?,
DownloadProject,LpProjectConfig,?,,,,CType((((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Bottom) _,none,,GAP?,
DownloadProject,LbModName,?,"""Mod Folder Name""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadProject,TxModName,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbGroup,?,"""Group""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadProject,LpProjectFile,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,LbProjectFile,?,"""File Name:""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbProjectFilename,?,"""File""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
DownloadProject,LbStatus,?,"""File Status:""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbFileStatus,?,"""Already downloaded""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
DownloadProject,LkProject,?,"""Open Project Page""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
DownloadProject,MbGroup,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbProjectFiles,?,"""Project Files""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbProjectName,?,"""Project Configuration""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbRequiredProjects,?,"""Required Projects""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbRequiredConfig,?,"""Required Project Configuration""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,LbDownloadHelp,?,"""Specify The Neverwinter Vault's Project page web address (URL) and click Retrieve"" &",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/dialogs/download_project.py,AUTO-PORTED,
DownloadProject,LbDownload,?,"""Download Project""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",comment,vaultkeeper/ui/dialogs/download_project.py,AUTO-PORTED,matched in comment/docstring
DownloadProject,LpDownloadProjectHdg,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,PicDownloadProject,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,LbDownloadProject,?,"""Download a Project from The Neverwinter Vault to create or update a Mod""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/download_project.py,AUTO-PORTED,
DownloadProject,TsPrefsStrip,?,"""ToolStrip1""",,System.Windows.Forms.DockStyle.None,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadProject,TsOpenRulesFile,?,"""ToolStripButton1""",,,,none,,GAP?,
DownloadProject,TsReloadDownloadRulesFile,?,"""ToolStripButton1""",,,,none,,GAP?,
DownloadProject,TsRulePrefs,?,"""ToolStripDropDownButton1""",,,,none,,GAP?,
DownloadProject,BhDownloadProject,?,"""ToolStripButton1""",,,,strong,vaultkeeper/ui/dialogs/download_project.py,AUTO-PORTED,
DownloadProject,LbUrl,?,"""Project Web Address (URL)""",,,,strong,vaultkeeper/ui/dialogs/download_project.py,AUTO-PORTED,
DownloadProject,LpUrl,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,TxUrl,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,BtRetrieve,?,"""Retrieve""",,,,strong,vaultkeeper/ui/dialogs/download_project.py,AUTO-PORTED,
DownloadProject,BlClear,?,"""ButtonLabel1""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
DownloadProject,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
DownloadProject,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,BtCancel,?,"""Cancel""",,,,none,,GAP?,
DownloadProject,BtInstall,?,"""Install""",,,,none,,GAP?,
DownloadProject,BtDownload,?,"""Download""",,,,none,,GAP?,
DownloadProject,MgInfo,?,"""Status Info""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
DownloadProject,LpProgress,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
DownloadProject,LbFile,?,"""Downloading Filename""",,,,none,,GAP?,
DownloadProject,LbProcessing,?,"""Processing Mod Folder Name""",,,,none,,GAP?,
DownloadProject,PbFile,?,"""Downloaded 10 of 20 MB""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,PbTotal,?,"""Downloaded 20 of 200 MB""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
DownloadProject,ImConditional,ImageList,,,,,none,,GAP?,
DownloadProject,BgScanner,System.ComponentModel.BackgroundWorker,,,,,strong,vaultkeeper/game/installer_build.py,AUTO-PORTED,
DownloadProject,TtDownload,LazWorks.Library.Controls.ToolTipPlus,,,,,none,,GAP?,
