file,type,member,kind,handles,vb_ref,match,port_hint,status,notes
CalculateCRCs.CrcInfo.vb,CrcInfo,ByteSize,Property,,CalculateCRCs.CrcInfo.vb:83,strong,vaultkeeper/core/file_data.py | vaultkeeper/core/hak_patch.py | vaultkeeper/core/install_manager.py,AUTO-PORTED,
CalculateCRCs.CrcInfo.vb,CrcInfo,DisplayRoot,Property,,CalculateCRCs.CrcInfo.vb:91,strong,vaultkeeper/ui/file_view.py,AUTO-PORTED,
CalculateCRCs.CrcInfo.vb,CrcInfo,DisplayFolder,Property,,CalculateCRCs.CrcInfo.vb:100,none,,GAP?,
CalculateCRCs.CrcInfo.vb,CrcInfo,CrcValue,Property,,CalculateCRCs.CrcInfo.vb:108,none,,GAP?,
CalculateCRCs.CrcInfo.vb,CrcInfo,Skipped,Property,,CalculateCRCs.CrcInfo.vb:116,strong,vaultkeeper/core/crc.py | vaultkeeper/core/rtf.py | vaultkeeper/game/character_reference.py,AUTO-PORTED,
CalculateCRCs.CrcInfo.vb,CrcInfo,CrcStatus,Property,,CalculateCRCs.CrcInfo.vb:124,none,,GAP?,
CalculateCRCs.CrcInfo.vb,CrcInfo,CrcError,Property,,CalculateCRCs.CrcInfo.vb:132,none,,GAP?,
CalculateCRCs.vb,CalculateCRCs,Files,Property,,CalculateCRCs.vb:65,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/archive.py,AUTO-PORTED,
CalculateCRCs.vb,CalculateCRCs,Duration,Property,,CalculateCRCs.vb:73,strong,vaultkeeper/core/play_time.py | vaultkeeper/game/play_data_manager.py | vaultkeeper/ui/controller.py,AUTO-PORTED,
CalculateCRCs.vb,CalculateCRCs,EstimatedDuration,Property,,CalculateCRCs.vb:81,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,TotalFileSize,Property,,CalculateCRCs.vb:89,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,Skipped,Property,,CalculateCRCs.vb:97,strong,vaultkeeper/core/crc.py | vaultkeeper/core/rtf.py | vaultkeeper/game/character_reference.py,AUTO-PORTED,
CalculateCRCs.vb,CalculateCRCs,Errors,Property,,CalculateCRCs.vb:105,strong,vaultkeeper/core/formats/gff_reader.py | vaultkeeper/core/install_manager.py | vaultkeeper/game/game_backup.py,AUTO-PORTED,
CalculateCRCs.vb,CalculateCRCs,LogMessage,Property,,CalculateCRCs.vb:113,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,CancelMode,Property,,CalculateCRCs.vb:126,none,,Divergence,WinForms UI-state/lifecycle/version/image-editor/crash glue; not applicable in Qt.
CalculateCRCs.vb,CalculateCRCs,New,Sub,,CalculateCRCs.vb:228,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
CalculateCRCs.vb,CalculateCRCs,ShowDialog,Function,,CalculateCRCs.vb:246,strong,vaultkeeper/ui/dialogs/about.py | vaultkeeper/ui/dialogs/classes_skills_feats.py | vaultkeeper/ui/main_window.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
CalculateCRCs.vb,CalculateCRCs,CalculateCRCs_Load,Sub,Me.Load,CalculateCRCs.vb:333,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,CalculateCRCs_Shown,Sub,Me.Shown,CalculateCRCs.vb:415,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,BtCancel_Click,Sub,btCancel.Click,CalculateCRCs.vb:439,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
CalculateCRCs.vb,CalculateCRCs,WndProc,Sub,,CalculateCRCs.vb:479,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
CalculateCRCs.vb,CalculateCRCs,CalculateCRCs_FormClosing,Sub,Me.FormClosing,CalculateCRCs.vb:511,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,DequeueItem,Function,,CalculateCRCs.vb:567,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,BgCalculateCRC_DoWork,Sub,"bgCalculateCRC.DoWork, bgCalculateCRC1.DoWork, bgCalculateCRC2.DoWork, bgCalculateCRC3.DoWork",CalculateCRCs.vb:587,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,BgCalculateCRC_ProgressChanged,Sub,"bgCalculateCRC.ProgressChanged, bgCalculateCRC1.ProgressChanged, bgCalculateCRC2.ProgressChanged, bgCalculateCRC3.ProgressChanged",CalculateCRCs.vb:630,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,ProgressInfo,Function,,CalculateCRCs.vb:692,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,BgCalculateCRC_RunWorkerCompleted,Sub,"bgCalculateCRC.RunWorkerCompleted, bgCalculateCRC1.RunWorkerCompleted, bgCalculateCRC2.RunWorkerCompleted, bgCalculateCRC3.RunWorkerCompleted",CalculateCRCs.vb:707,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,BgSecondCounterr_DoWork,Sub,bgSecondCounter.DoWork,CalculateCRCs.vb:730,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
CalculateCRCs.vb,CalculateCRCs,BgSecondCounter_ProgressChanged,Sub,bgSecondCounter.ProgressChanged,CalculateCRCs.vb:746,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
ChangeData.vb,ChangeData,New,Sub,,ChangeData.vb:53,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ChangeData.vb,ChangeData,Installed,Property,,ChangeData.vb:59,strong,vaultkeeper/config/settings.py | vaultkeeper/core/change_data.py | vaultkeeper/core/constants.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
ChangeData.vb,ChangeData,File,Property,,ChangeData.vb:64,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/archive.py,AUTO-PORTED,
ChangeData.vb,ChangeData,Mods,Property,,ChangeData.vb:69,strong,vaultkeeper/config/settings.py | vaultkeeper/core/change_data.py | vaultkeeper/core/constants.py,AUTO-PORTED,
ChangeData.vb,ChangeData,OrphanedModNotes,Property,,ChangeData.vb:75,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,ChangeData,UpdateChecksums,Property,,ChangeData.vb:80,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,ChangeData,UpdateStates,Property,,ChangeData.vb:90,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,ChangeData,IllegalItems,Property,,ChangeData.vb:99,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,ChangeData,Detected,Property,,ChangeData.vb:108,strong,vaultkeeper/core/change_data.py | vaultkeeper/game/game_mapper.py | vaultkeeper/game/install_verify.py,AUTO-PORTED,
ChangeData.vb,ChangeData,ResetChanges,Sub,,ChangeData.vb:122,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ChangeData.vb,ChangeData,Clone,Function,,ChangeData.vb:137,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_data.py | vaultkeeper/core/mod_data.py,N/A,framework/designer-generated
ChangeData.vb,ChangeData,SaveInfo,Sub,,ChangeData.vb:180,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py | vaultkeeper/game/game_saves.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ChangeData.vb,ChangeData,RestoreSavedInfo,Sub,,ChangeData.vb:206,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py,AUTO-PORTED,
ChangeData.vb,ChangeData,MergeSavedInfo,Sub,,ChangeData.vb:234,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py,AUTO-PORTED,
ChangeData.vb,ChangeData,StatusLine,Function,,ChangeData.vb:293,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,ChangeData,StatusLineNone,Function,,ChangeData.vb:395,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
ChangeData.vb,ChangeData,Report,Sub,,ChangeData.vb:411,strong,vaultkeeper/core/change_data.py | vaultkeeper/game/documentation.py | vaultkeeper/game/install_verify.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ChangeData.vb,ChangeData,GetReport,Function,,ChangeData.vb:432,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,New,Sub,,ChangeData.vb:493,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ChangeData.vb,InfoFiles,IllegalItems,Property,,ChangeData.vb:529,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,UpdateStates,Property,,ChangeData.vb:544,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,ChangesDetected,Property,,ChangeData.vb:553,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Adds,Property,,ChangeData.vb:562,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/formats/tga_reader.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Removes,Property,,ChangeData.vb:571,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/fs.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Changes,Property,,ChangeData.vb:580,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_data.py | vaultkeeper/core/install_manager.py,Divergence,"VB per-preference ListView-editor framework (Preferences/Config/Profiles/Locations pages, Import/Export/Reset/Undo). Bounded port = tabbed dialog + FolderMapping + status-bar profile menu. Subagent verdict: 0 MISSING user prefs (see FINDING_3_SETTINGS.md for the pref-level gap = 10 add-a-setting items)."
ChangeData.vb,InfoFiles,Renames,Property,,ChangeData.vb:589,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/name_edit.py | vaultkeeper/core/profile_data.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
ChangeData.vb,InfoFiles,Added,Sub,,ChangeData.vb:599,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Removed,Sub,,ChangeData.vb:611,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/constants.py | vaultkeeper/core/fs.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Changed,Sub,,ChangeData.vb:619,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py | vaultkeeper/core/name_edit.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,DeleteRemoved,Sub,,ChangeData.vb:631,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Renamed,Sub,,ChangeData.vb:644,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/profile_data.py | vaultkeeper/game/game_mapper.py,AUTO-PORTED,
ChangeData.vb,InfoFiles,Clone,Function,,ChangeData.vb:653,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_data.py | vaultkeeper/core/mod_data.py,N/A,framework/designer-generated
ChangeData.vb,InfoMods,New,Sub,,ChangeData.vb:677,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
ChangeData.vb,InfoMods,Adds,Property,,ChangeData.vb:698,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/formats/tga_reader.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,Removes,Property,,ChangeData.vb:707,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/fs.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,Affecteds,Property,,ChangeData.vb:716,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,UpdateStates,Property,,ChangeData.vb:725,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,ChangesDetected,Property,,ChangeData.vb:734,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,Added,Sub,,ChangeData.vb:744,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,Removed,Sub,,ChangeData.vb:755,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/constants.py | vaultkeeper/core/fs.py,AUTO-PORTED,
ChangeData.vb,InfoMods,Affected,Sub,,ChangeData.vb:765,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,DeleteItem,Sub,,ChangeData.vb:776,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_ops.py | vaultkeeper/core/install_manager.py,AUTO-PORTED,
ChangeData.vb,InfoMods,NameExists,Function,,ChangeData.vb:790,strong,vaultkeeper/core/change_data.py,AUTO-PORTED,
ChangeData.vb,InfoMods,Clone,Function,,ChangeData.vb:799,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_data.py | vaultkeeper/core/mod_data.py,N/A,framework/designer-generated
CharacterFilter.vb,CharacterFilter,LevelFilterText,Property,,CharacterFilter.vb:40,strong,vaultkeeper/ui/dialogs/character_filter.py,AUTO-PORTED,
CharacterFilter.vb,CharacterFilter,ClassNamesFilter,Property,,CharacterFilter.vb:53,none,,GAP?,
CharacterFilter.vb,CharacterFilter,CharacterFilter_Load,Sub,MyBase.Load,CharacterFilter.vb:59,none,,GAP?,
CharacterFilter.vb,CharacterFilter,CharacterFilter_Shown,Sub,Me.Shown,CharacterFilter.vb:101,none,,GAP?,
CharacterFilter.vb,CharacterFilter,BtReset_Click,Sub,BtReset.Click,CharacterFilter.vb:110,none,,Divergence,"VB per-preference ListView-editor framework (Preferences/Config/Profiles/Locations pages, Import/Export/Reset/Undo). Bounded port = tabbed dialog + FolderMapping + status-bar profile menu. Subagent verdict: 0 MISSING user prefs (see FINDING_3_SETTINGS.md for the pref-level gap = 10 add-a-setting items)."
CharacterFilter.vb,CharacterFilter,BtApply_Click,Sub,BtApply.Click,CharacterFilter.vb:123,strong,vaultkeeper/ui/dialogs/character_filter.py,Deferred,ModFindAndRename (dead MsFindAndRename) + DocOrganiser Properties/Reset + wizard file-threshold.
CharacterFilter.vb,CharacterFilter,BtCancel_Click,Sub,BtCancel.Click,CharacterFilter.vb:138,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
CharacterFilter.vb,CharacterFilter,LvClassNames_ItemClicked,Sub,LvClassNames.ItemClicked,CharacterFilter.vb:149,none,,GAP?,
CharacterFilter.vb,CharacterFilter,LvClassNames_ItemCheck,Sub,,CharacterFilter.vb:161,none,,GAP?,
CharacterFilter.vb,CharacterFilter,CmClear_Click,Sub,CmClear.Click,CharacterFilter.vb:184,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
CharacterFilter.vb,CharacterFilter,IsValidLevelFilter,Function,,CharacterFilter.vb:197,strong,vaultkeeper/game/character_filter.py | vaultkeeper/ui/dialogs/character_filter.py,AUTO-PORTED,
CharacterViewer.vb,CharacterViewer,SelectMod,Property,,CharacterViewer.vb:36,strong,vaultkeeper/ui/dialogs/find_files.py | vaultkeeper/ui/file_view.py | vaultkeeper/ui/main_window.py,Ported,verified present in port (subagent/orchestrator swept 2026-07-15).
CharacterViewer.vb,CharacterViewer,TitleText,Property,,CharacterViewer.vb:127,strong,vaultkeeper/game/character_filter.py | vaultkeeper/ui/dialogs/character_viewer.py,Ported,verified present in port (subagent/orchestrator swept 2026-07-15).
CharacterViewer.vb,CharacterViewer,ShowDialog,Function,,CharacterViewer.vb:255,strong,vaultkeeper/ui/dialogs/about.py | vaultkeeper/ui/dialogs/classes_skills_feats.py | vaultkeeper/ui/main_window.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
CharacterViewer.vb,CharacterViewer,ShowDialog,Function,,CharacterViewer.vb:270,strong,vaultkeeper/ui/dialogs/about.py | vaultkeeper/ui/dialogs/classes_skills_feats.py | vaultkeeper/ui/main_window.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
CharacterViewer.vb,CharacterViewer,ShowDialog,Function,,CharacterViewer.vb:299,strong,vaultkeeper/ui/dialogs/about.py | vaultkeeper/ui/dialogs/classes_skills_feats.py | vaultkeeper/ui/main_window.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
